reg_num,full_name,inn,kpp,tofk
03483002318,Комитет по культуре Администрации города Королёва Московской области,5018041141,501801001,4817
03162000171,"Государственное учреждение Санаторий ""Бэс Чагда"" Республики Саха (Якутия)",5032037690,503201001,1600
03482000827,Управление по обеспечению деятельности противопожарно-спасательной службы Московской области,5024118547,502401001,4800
03483004370,"муниципальное дошкольное образовательное учреждение ""Детский сад № 15 общеразвивающего вида""",5053022705,505301001,4863
03483004711,"Муниципальное дошкольное образовательное учреждение центр развития ребёнка - детский сад первой категории № 11 ""Золотой ключик"" города Долгопрудного",5008029561,500801001,4857
03483001016,Финансовое управление Администрации города Дубны Московской области,5010039285,501001001,4809
03483004736,Муниципальное дошкольное образовательное учреждение детский сад второй категории общеразвивающего вида №9 города Долгопрудный,5008029360,500801001,4857
03483001509,"Муниципальное общеобразовательное учреждение ""Лотошинская средняя общеобразовательная школа №1""",5071003945,507101001,4860
03483001508,"Муниципальное общеобразовательное учреждение ""Кульпинская основная общеобразовательная школа""",5071004018,507101001,4860
03483001507,Муниципальное общеобразовательное учреждение Черкизовская средняя общеобразовательная школа,5070013919,502201001,4870
03482000822,Государственное образовательное учреждение начального профессионального образования профессиональное училище №21 Московской области,5008017774,500801001,4800
03482000823,"Государственное бюджетное учреждение социального обслуживания Московской области ""Химкинский центр социальной помощи семье и детям ""Семья""",5047041851,504701001,4857
01483000223,Администрация сельского поселения Леонтьевское,5045035901,504501001,4853
03483002319,Муниципальное общеобразовательное учреждение Пановская средняя общеобразовательная школа имени Героя Советского Союза П.Л.Черябкина,5070010594,502201001,4870
01483000493,Администрация муниципального образования городское поселение Томилино Люберецкого муниципального района Московской области,5027037350,502701001,4830
03731000355,"Государственное учреждение здравоохранения города Москвы ""Городская клиническая больница № 45 Департамента здравоохранения города Москвы""",5032029890,503201001,7301
01483000495,Орган местного самоуправления муниципальное учреждение Администрация сельского поселения Колюбакинское Рузского муниципального района Московской области,5075030918,507501001,4847
01483000496,Счетная палата Пушкинского муниципального района,5038073455,503801001,4843
01483000497,Комитет по физической культуре и спорту администрации Можайского района,5028014884,502801001,4831
01483000498,Контрольно-ревизионная комиссия Можайского муниципального района,5028107257,502801001,4831
03483002601,Муниципальное дошкольное образовательное учреждение Детский сад №1 городского округа Власиха Московской области,5032178540,503201001,4835
03483002311,Управление здравоохранения Администрации Чеховского муниципального района Московской области,5048052052,504801001,4858
03483002310,"Муниципальное учреждение Щелковского района ""Хозяйственно-транспортное управление""",5050028522,505001001,4861
03483002316,"Муниципальное дошкольное образовательное учреждение детский сад общеразвивающего вида № 36 ""Гнездышко""",5011019027,501101001,4810
03483002239,Муниципальное общеобразовательное учреждение Раменская средняя общеобразовательная школа №21 с углубленным изучением отдельных предметов,5040039638,504001001,4845
03482000408,"государственное бюджетное учреждение социального обслуживания Московской области ""Шатурский социально-реабилитационный центр для несовершеннолетних""",5049007895,504901001,4859
03483002079,"Муниципальное общеобразовательное учреждение ""Начальная общеобразовательная школа № 29""",5042068183,504201001,4849
03483002088,Муниципальное общеобразовательное учреждение средняя общеобразовательная школа № 7 муниципального образования Люберецкий муниципальный район Московской области,5027092819,502701001,4830
03483003738,"Муниципальное образовательное учреждение дополнительного образования детей ""Детско-юношеский центр""",5019014790,501901001,4836
03483002083,"Муниципальное общеобразовательное учреждение ""Торгашинская средняя общеобразовательная школа""",5042068120,504201001,4849
03482000401,Реутовское управление социальной защиты населения Министерства социальной защиты населения Московской области,7714097791,504132001,4801
03483002081,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа № 23""",5042067951,504201001,4849
03483003739,Муниципальное общеобразовательное учреждение - Средняя общеобразовательная школа №5 г.Можайска,5028016930,502801001,4831
03482000404,"Государственное бюджетное учреждение социального обслуживания Московской области ""Раменский специальный дом для одиноких престарелых ""Дом ветеранов""",5040052974,504001001,4845
03483002086,"Муниципальное дошкольное образовательное учреждение детский сад № 74 ""Радуга""",5031021338,503101001,4863
03483002085,"Муниципальное общеобразовательное учреждение ""Шабурновская средняя общеобразовательная школа""",5042069719,504201001,4849
03483002084,"Муниципальное общеобразовательное учреждение ""Хотьковская начальная общеобразовательная школа № 3""",5042068024,504201001,4849
03482000112,"Государственное бюджетное учреждение социального обслуживания Московской области ""Коломенский городской центр реабилитации инвалидов""",5022036271,502201001,4870
03483002098,Муниципальное общеобразовательное учреждение Одинцовская средняя общеобразовательная школа № 12,5032036506,503201001,4835
03483004101,"муниципальное дошкольное образовательное учреждение центр развития ребенка - детский сад № 2 ""Золотой ключик""",5021011235,502101001,4840
03483003956,"Муниципальное общеобразовательное учреждение ""Основная общеобразовательная школа №9""",5036034355,503601001,4840
03483004643,"Муниципальное учреждение Павлово-Посадского муниципального района Московской области по работе с молодежью ""Молодежный центр ""Авангард""",5035033285,503501001,4839
03483003734,"Муниципальное бюджетное учреждение Пушкинского муниципального района Московской области ""Сервис-Центр""",5038077033,503801001,4843
03483002458,"Муниципальное дошкольное образовательное учреждение - детский сад №12 ""Яблонька"" комбинированного вида",5026008275,502601001,4830
03483004103,"муниципальное дошкольное образовательное учреждение - детский сад № 9 ""Солнышко"" комбинированного вида",5021011394,502101001,4840
03482000409,"государственное бюджетное учреждение социального обслуживания Московской области ""Шаховской социально-реабилитационный центр для несовершеннолетних ""Колпица""",5079008416,507901001,4803
03482000116,Государственное учреждение Московской области Рошальский центр занятости населения,5055002359,505501001,4859
03483003744,Муниципальное дошкольное образовательное учреждение детский сад №1 общеразвивающего вида г.Можайска,5028017290,502801001,4831
01483000121,Администрация муниципального образования сельского поселения Молоковское Ленинского муниципального района Московской области,5003057364,500301001,4825
03483001213,"Муниципальное дошкольное образовательное учреждение детский сад №46 общеразвивающего вида ""Орленок""",5022028464,502201001,4870
03483001212,"Муниципальное дошкольное образовательное учреждение детский сад №45 комбинированного вида "" Ручеек""",5022028376,502201001,4870
03483001211,"Муниципальное дошкольное образовательное учреждение детский сад №43 общеразвивающего вида ""Рябинка""",5022028432,502201001,4870
03483001210,"Муниципальное дошкольное образовательное учреждение Центр развития ребенка-детский сад №42 ""Кораблик""",5022028305,502201001,4870
03483001217,"Муниципальное дошкольное образовательное учреждение детский сад № 75 ""Медвежонок"" общеразвивающего вида",5031036736,503101001,4863
03483001216,"Муниципальное дошкольное образовательное учреждение ""Детский сад № 44 Ладушки комбинированного вида""",5031036750,503101001,4863
03483003859,"Муниципальное образовательное учреждение дополнительного образования детей ""Детская школа искусств пос. Воскресенское""",5003041371,500301001,4825
03483001214,"Муниципальное дошкольное образовательное учреждение детский сад № 47 ""Золотая рыбка""",5022066526,502201001,4870
03483003857,Муниципальное дошкольное образовательное учреждение детский сад общеразвивающего вида № 32,5003021880,500301001,4825
03483003856,"Муниципальное учреждение здравоохранения ""Станция скорой медицинской помощи""",5003042390,500301001,4825
03483001219,Муниципальное дошкольное образовательное учреждение Детский сад общеразвивающего вида № 76 муниципального образования Люберецкий муниципальный район Московской области,5027092015,502701001,4830
03483003854,"Муниципальное образовательное учреждение дополнительного образования детей ""Колюбакинская детская художественная школа""",5075032263,507501001,4847
03483003852,"Муниципальное образовательное учреждение дополнительного образования детей ""Рузская детская музыкальная школа""",5075011908,507501001,4847
03483003850,Муниципальное дошкольное образовательное учреждение центр развития ребенка -детский сад № 13 п.Строитель,5028017500,502801001,4831
03482000545,"Государственное учреждение ветеринарии Московской области ""Балашихинская районная станция по борьбе с болезнями животных""",5001044426,500101001,4801
03482000053,"Государственное учреждение Московской области ""Лосино-Петровское информационное агентство Московской области""",5050060396,505001001,4861
03482000547,Государственное образовательное учреждение начального профессионального образования профессиональное училище №25 Московской области,5028014860,502801001,4847
03482000546,"Государственное бюджетное учреждение социального обслуживания Московской области ""Центр социально-медицинской реабилитации инвалидов и ветеранов боевых действий ""Ясенки""",5074035310,507401001,4840
03482000541,Государственное образовательное учреждение начального профессионального образования Профессиональное училище №47 Московской области,5001000764,500101001,4801
03482000540,государственное образовательное учреждение начального профессионального образования профессиональное училище № 33 Московской области,5053013387,505301001,4863
03482000543,"государственное учреждение ветеринарии Московской области ""Химкинская районная станция по борьбе с болезнями животных""",5047017778,504701001,4857
03732002197,Государственное образовательное учреждение санаторная школа-интернат № 4,5040026621,504001001,7305
03483002810,Управление архитектуры и градостроительства г.Лыткарино,5026015096,502601001,4830
03482000549,Государственное образовательное учреждение начального профессионального образования профессиональное училище № 31 Московской области,5011005472,501101001,4810
03482000051,"Государственное учреждение здравоохранения Московской области ""Краснополянский специализированный дом ребенка для детей с органическим поражением центральной нервной системы с нарушением психики""",5025003411,502501001,4826
03482000400,"Государственное бюджетное стационарное учреждение социального обслуживания Московской области ""Люберецкий психоневрологический интернат""",5027036927,502701001,4830
03483003634,Муниципальное дошкольное образовательное учреждение детский сад №7 общеразвивающего вида п.Гидроузел,5028017356,502801001,4831
03483001699,Муниципальное общеобразовательное учреждение Видновская открытая (сменная) общеобразовательная школа,5003021921,500301001,4825
03483001698,"Муниципальное дошкольное образовательное учреждение Центр развития ребенка-детский сад №27 ""Семицветик""",5003021791,500301001,4825
03483001697,Муниципальное общеобразовательное учреждение Коммунарская средняя общеобразовательная школа,5003021495,500301001,4825
03482000057,Государственное учреждение Московской области Павлово-Посадский центр занятости населения,5035020039,503501001,4839
03483001695,"Муниципальное учреждение ""Егорьевская централизованная бухгалтерия""",5011029071,501101001,4810
03483001694,"Муниципальное образовательное учреждение дополнительного образования детей ""Детская школа искусств пос. Володарского""",5003041396,500301001,4825
03483001693,"Муниципальное дошкольное образовательное учреждение детский сад комбинированного вида №15 ""Золотая рыбка""",5003085851,500301001,4825
03483001692,"Муниципальное дошкольное образовательное учреждение - детский сад №24 ""Кораблик"" комбинированного вида",5026008356,502601001,4830
03483001691,Муниципальное общеобразовательное учреждение Воскресенская средняя общеобразовательная школа,5003021449,500301001,4825
03483003632,"Муниципальное общеобразовательное учреждение ""Мокровская средняя общеобразовательная школа""",5028017081,502801001,4831
03483004679,"Муниципальное учреждение центр культуры и досуга ""Родина"" муниципального образования Городское поселение Талдом",5078018316,507801001,4809
03483000401,"Муниципальное учреждение культуры ""Союз"" муниципального образования ""Сельское поселение Аксиньинское"" Ступинского муниципального района Московской области",5045041006,504501001,4853
03483002080,"Муниципальное общеобразовательное учреждение ""Селковская средняя общеобразовательная школа""",5042068049,504201001,4849
03483000858,"Муниципальное образовательное учреждение дополнительного образования детей ""Детская художественная школа""",5022027990,502201001,4870
03483002087,"Муниципальное учреждение городского округа Химки ""Аварийно-спасательная служба""",5047090739,504701001,4857
03483003630,"Муниципальное лечебно-профилактическое учреждение ""Пушкинская городская стоматологическая поликлиника""",5038006635,503801001,4843
04480000006,"Открытое акционерное общество ""ЮНОСТЬ""",5050009304,505001001,4861
03483000643,"Муниципальное учреждение культуры Культурно-досуговый центр ""Молодежный""",5036091755,503601001,4840
03482000523,"Государственное бюджетное учреждение социального обслуживания Московской области ""Протвинский центр социального обслуживания граждан пожилого возраста и инвалидов""",5037002620,503701001,4850
01483000190,Администрация сельского поселения Букаревское Истринского муниципального района Московской области,5017068817,501701001,4816
03482000406,"Государственное бюджетное учреждение социального обслуживания Московской области ""Центр социального обслуживания граждан пожилого возраста и инвалидов ""Долгопрудный""",5008026962,500801001,4800
03483000501,Муниципальное учреждение здравоохранения Серебряно-Прудская Центральная районная больница,5076000218,507601001,4848
03482000407,"Государственное бюджетное учреждение социального обслуживания Московской области ""Жуковский центр реабилитации инвалидов ""Радуга""",5013051026,501301001,4845
03482000059,"Государственное учреждение здравоохранения Московской области ""Домодедовский противотуберкулезный диспансер""",5009049264,500901001,4825
03483002456,"Муниципальное дошкольное образовательное учреждение - детский сад №1 ""Колобок"" общеразвивающего вида",5026008204,502601001,4830
03483000404,"Муниципальное учреждение культуры ""Лира"" муниципального образования ""Сельское поселение Аксиньинское"" Ступинского муниципального района Московской области",5045041013,504501001,4853
03483001324,"Муниципальное образовательное учреждение для детей дошкольного и младшего школьного возраста ""Мамонтовская начальная школа - детский сад №62""",5031050610,503101001,4863
03483001323,Муниципальное общеобразовательное учреждение средняя общеобразовательная школа №5,5031024113,503101001,4863
03483001322,Муниципальное дошкольное образовательное учреждение детский сад комбинированного вида №15,5019013193,501901001,4836
03483001320,"Муниципальное дошкольное образовательное учреждение "" Детский сад № 62"" комбинированного вида",5031053509,503101001,4863
03483000852,Комитет по управлению имуществом администрации городского округа Домодедово,5009027119,500901001,4808
03483000406,Комитет по образованию администрации Егорьевского муниципального района,5011016611,501101001,4810
03483001329,"Муниципальное образовательное учреждение дополнительного образования детей ""Шаховской Дом детского творчества""",5079006786,507901001,4860
03483001328,"Муниципальное бюджетное учреждение ""Зарайский районный спортивно-оздоровительный комплекс""",5014009891,501401001,4813
03483000850,"Муниципальное общеобразовательное учреждение ""Котельниковская средняя общеобразовательная школа №2""",5027057155,502701001,4830
03483000507,"Муниципальное образовательное учреждение дополнительного образования детей ""Черноголовская детско-юношеская спортивная школа""",5031033661,503101001,4863
03483002457,"Муниципальное дошкольное образовательное учреждение - детский сад №4 ""МАЛЫШ"" общеразвивающего вида",5026008236,502601001,4830
03481000777,Центр специального назначения в области обеспечения безопасности дорожного движения Министерства внутренних дел Российской Федерации,5040102985,504001001,4800
01483000188,Администрация городского поселения Луховицы,5072722798,507201001,4828
03483001864,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа № 6"" города Троицка Московской области",5046051920,504601001,4855
03483001038,"Муниципальное учреждение ""Центральная городская больница""",5012008250,501201001,4801
03483000911,"Муниципальное образовательное учреждение дополнительного образования детей ""Комплексная детско-юношеская спортивная школа по спортивным и прикладным единоборствам""",5022033619,502201001,4870
03483001033,Муниципальное общеобразовательное учреждение средняя общеобразовательная школа № 3 с углубленным изучением отдельных предметов,5011002739,501101001,4810
03483001032,"Муниципальное образовательное учреждение дополнительного профессионального образования (повышения квалификации) специалистов ""Центр развития образования""",5027123009,502701001,4830
03483003842,"Муниципальное образовательное учреждение для детей сирот и детей, оставшихся без попечения родителей ""Рузский детский дом""",5075010809,507501001,4847
03481000787,"государственное образовательное учреждение высшего профессионального образования ""Московский физико-технический институт (государственный университет)""",5008006211,772701001,4826
03483001036,"Муниципальное учреждение здравоохранения ""Коломенская центральная районная больница""",5022001399,502201001,4870
03483001035,Муниципальное дошкольное образовательное учреждение детский сад общеразвивающего вида № 81 муниципального образования Люберецкий муниципальный район Московской области,5027079720,502701001,4830
03483001034,"Муниципальное дошкольное образовательное учреждение ""Детский сад комбинированного вида № 21 ""Солнышко""",5011019235,501101001,4810
03481000904,"Филиал Государственного образовательного учреждения высшего профессионального образования ""Российский государственный гуманитарный университет"" в г. Электростали Московской области",7707033405,505345001,4863
03483000030,"Муниципальное учреждение здравоохранения ""Ногинская центральная районная больница""",5031000842,503101001,4863
03483000747,Комитет по управлению имуществом Администрации городского округа Жуковский,5013008863,501301001,4845
03483000744,"Муниципальное образовательное учреждение для детей-сирот и детей, оставшихся без попечения родителей Колычевская специальная (коррекционная) школа-интернат для детей-сирот и детей, оставшихся без попечения родителей, с ограниченными возможностями здоровья",5070010749,502201001,4870
03483000033,"Муниципальное учреждение здравоохранения ""Троицкая центральная городская больница""",5046052353,504601001,4855
03483000034,"Муниципальное учреждение культуры Центральный Дом культуры ""Надежда"" сельского поселения Дороховское",5034033356,503401001,4837
03483000743,Муниципальное специальное (коррекционное) образовательное учреждение для обучающихся воспитанников с ограниченными возможностями здоровья Коробчеевская специальная (коррекционная) общеобразовательная школа-интернат VIII вида,5070010851,502201001,4870
03483000036,Муниципальное общеобразовательное учреждение средняя общеобразовательная школа № 2,5011018979,501101001,4810
03483000037,Муниципальное дошкольное образовательное учреждение детский сад общеразвивающего вида № 17,5011019203,501101001,4810
03481000013,Коломенское отделение Управления Федерального казначейства по Московской области,5022027573,502201001,4870
01483000186,Администрация сельского поселения Дубровицкое,5074032084,507401001,4840
03481000851,"федеральное государственное бюджетное учреждение ""Пансионат ""Солнечный"" Министерства Российской Федерации по делам гражданской обороны, чрезвычайным ситуациям и ликвидации последствий стихийных бедствий""",5015012008,501501001,4814
03483000749,Муниципальное общеобразовательное учреждение - средняя общеобразовательная школа N 11,5013029905,501301001,4845
03483004156,"Муниципальное дошкольное образовательное учреждение детский сад комбинированного вида № 25 ""Улыбка""",5036034651,503601001,4840
03481000333,Управление внутренних дел по городскому округу Электросталь Московской области,5053005971,505301001,4863
03481000332,"Главное управление Министерства Российской Федерации по делам гражданской обороны, чрезвычайным ситуациям и ликвидации последствий стихийных бедствий по Московской области",5036062440,503601001,4800
03481000335,Государственное научное учреждение Всероссийский научно-исследовательский институт ирригационного рыбоводства Российской академии сельскохозяйственных наук,5031004928,503101001,4863
03483000696,управление образования администрации Ступинского муниципального района,5045011210,504501001,4853
03483003086,"Лосино-Петровское муниципальное дошкольное образовательное учреждение центр развития ребёнка № 2 ""Дюймовочка""",5050030916,505001001,4861
03483002730,"Муниципальное образовательное учреждение дополнительного образования детей ""Протвинская городская художественная школа""",5037002123,503701001,4850
03483002899,"Можайское муниципальное образовательное учреждение дополнительного образования детей""Комплексная Детско-юношеская спортивная школа""",5028022109,502801001,4831
03481000412,Управление внутренних дел по Сергиево-Посадскому муниципальному району Московской области,5042025334,504201001,4849
03483000108,"Муниципальное учреждение здравоохранения ""Районная больница №5""",5030009137,503001001,4833
03483000109,Управление по образованию Администрации Наро-Фоминского муниципального района,5030010990,503001001,4833
03482000552,Государственное образовательное учреждение начального профессионального образования профессиональное училище №32 Московской области,5048051316,504801001,4858
03483000104,"Муниципальное дошкольное образовательное учреждение детский сад комбинированного вида ""Лада""",5031069724,503101001,4863
03483000105,"Муниципальное учреждение ""Сергиевский сельский Дом культуры""",5022088223,502201001,4870
03483000107,"Комитет по жилищно-коммунальному хозяйству, транспорту и дорожному строительству Администрации Наро-Фоминского муниципального района",5030031855,503001001,4833
03483000102,"Муниципальное учреждение Ногинского муниципального района ""Молодежный центр ""Юность""",5031036207,503101001,4863
03483003453,Муниципальное общеобразовательное учреждение средняя общеобразовательная школа №22 с углубленным изучением отдельных предметов,5040039405,504001001,4845
03483004332,"Муниципальное учреждение ""Ермолинская центральная библиотека"" муниципального образования сельское поселение Ермолинское Талдомского муниципального района Московской области",5078018147,507801001,4809
03483000638,Бронницкий городской отдел образования,5002001023,500201001,4802
03483003102,Муниципальное дошкольное образовательное учреждение центр развития ребенка - детский сад №41,5024037552,502401001,4824
03483003105,Муниципальное дошкольное образовательное учреждение детский сад №9 общеразвивающего вида с приоритетным осуществлением деятельности по одному из направлений развития детей,5024033283,502401001,4824
03483002737,"Муниципальное дошкольное образовательное учреждение ""Детский сад комбинированного вида № 13""",5042068313,504201001,4849
03483003455,Муниципальное образовательное учреждение для детей дошкольного и младшего школьного возраста Начальная школа - детский сад №32,5040097686,504001001,4845
03483003454,"Муниципальное дошкольное образовательное учреждение детский сад компенсирующего вида №23 ""Мишутка""",5078009921,507801001,4809
03483003109,Муниципальное дошкольное образовательное учреждение центр развития ребенка - детский сад №26,5024033396,502401001,4824
03483003108,Муниципальное дошкольное образовательное учреждение детский сад № 15 комбинированного вида,5024033325,502401001,4824
03483003459,Муниципальное образовательное учреждение дополнительного образования детей детско-юношеская спортивная школа,5006008439,500601001,4835
03483000631,"Муниципальное дошкольное образовательное учреждение-детский сад комбинированного вида №91 ""Родничок"" муниципального образования Люберецкий муниципальный район Московской области",5027036074,502701001,4830
03483004481,"Муниципальное образовательное учреждение дополнительного образования детей ""Специализированная детско-юношеская школа олимпийского резерва по фехтованию""",5005040158,500501001,4804
03483004480,"Муниципальное специальное (коррекционное) образовательное учреждение для обучающихся воспитанников с ограниченными возможностями здоровья VIII вида ""Хорловская специальная (коррекционная ) общеобразовательная школа - интернат",5005030015,500501001,4804
03483004483,"Муниципальное общеобразовательное учреждение ""Волоколамская начальная общеобразовательная школа № 6""",5004012140,500401001,4803
03483004482,"Муниципальное образовательное учреждение дополнительного образования детей ""Специализированная детско-юношеская школа Олимпийского резерва по плаванию""",5005040180,500501001,4804
03483000324,"Муниципальное учреждение ""Централизованная бухгалтерия учреждений ГОРУНО города Дубны Московской области""",5010036559,501001001,4809
03483000327,Муниципальное общеобразовательное учреждение - лицей № 23,5029100141,502901001,4832
03481000204,Учреждение Российской академии наук Институт теоретической и экспериментальной биофизики РАН,5039002070,503901001,4850
03481000804,Управление Федеральной службы судебных приставов по Московской области,7727270309,502401001,4800
03481000201,"федеральное бюджетное учреждение ""Следственный изолятор № 1 Управления Федеральной службы исполнения наказаний по Московской области""",5031009154,503101001,4863
03481000200,"Федеральное государственное образовательное учреждение высшего профессионального образования ""Московская государственная академия физической культуры""",5027037060,502701001,4830
03481000202,Управление внутренних дел по городскому округу Электросталь Московской области,5053005971,505301001,4863
03481000208,Отдел вневедомственной охраны при УВД по Ногинскому муниципальному району,5031007534,503101001,4863
03483003151,"Муниципальное образовательное учреждение для детей-сирот и детей, оставшихся без попечения родителей Специальный (коррекционный) детский дом для детей с ограниченными возможностями здоровья VIIIвида ""Надежда"" муниципального образования Люберецкий муниципальный район Московской области",5027118520,502701001,4830
03483001607,"Муниципальное дошкольное образовательное учреждение Центр развития ребенка - детский сад N26 ""Родничок"" Истринского муниципального района",5017048955,501701001,4816
